HP:0000006	ENSG00000089280	OMIM:608030
HP:0000006	ENSG00000089280	OMIM:614782
HP:0000006	ENSG00000090054	OMIM:162400
HP:0000006	ENSG00000090382	OMIM:105200
HP:0000006	ENSG00000090534	OMIM:187950
HP:0000006	ENSG00000090861	OMIM:613287
HP:0000006	ENSG00000091010	OMIM:602459
HP:0000006	ENSG00000091262	OMIM:177850
HP:0000006	ENSG00000091483	OMIM:150800
HP:0000006	ENSG00000091592	OMIM:615225
HP:0000006	ENSG00000091622	OMIM:600977
HP:0000006	ENSG00000091656	OMIM:178300
HP:0000006	ENSG00000092054	OMIM:160500
HP:0000006	ENSG00000092054	OMIM:181430
HP:0000006	ENSG00000092054	OMIM:192600
HP:0000006	ENSG00000092054	OMIM:608358
HP:0000006	ENSG00000092054	OMIM:613426
HP:0000006	ENSG00000092330	OMIM:268130
HP:0000006	ENSG00000092330	OMIM:613990
HP:0000006	ENSG00000092758	OMIM:600969
HP:0000006	ENSG00000092969	OMIM:614816
HP:0000006	ENSG00000093072	OMIM:182410
HP:0000006	ENSG00000095002	OMIM:120435
HP:0000006	ENSG00000095002	OMIM:158320
HP:0000006	ENSG00000095015	OMIM:613762
HP:0000006	ENSG00000096696	OMIM:605676
HP:0000006	ENSG00000096696	OMIM:607450
HP:0000006	ENSG00000096696	OMIM:612908
HP:0000006	ENSG00000096968	OMIM:133100
HP:0000006	ENSG00000096968	OMIM:254450
HP:0000006	ENSG00000096968	OMIM:263300
HP:0000006	ENSG00000096968	OMIM:601626
HP:0000006	ENSG00000096968	OMIM:614521
HP:0000006	ENSG00000097007	OMIM:189980
HP:0000006	ENSG00000099810	OMIM:112250
HP:0000006	ENSG00000099937	OMIM:612356
HP:0000006	ENSG00000099956	OMIM:609322
HP:0000006	ENSG00000099956	OMIM:614608
HP:0000006	ENSG00000100014	OMIM:145410
HP:0000006	ENSG00000100146	OMIM:609136
HP:0000006	ENSG00000100146	OMIM:611584
HP:0000006	ENSG00000100146	OMIM:613266
HP:0000006	ENSG00000100150	OMIM:604364
HP:0000006	ENSG00000100234	OMIM:136900
HP:0000006	ENSG00000100311	OMIM:607174
HP:0000006	ENSG00000100311	OMIM:615483
HP:0000006	ENSG00000100345	OMIM:153640
HP:0000006	ENSG00000100345	OMIM:153650
HP:0000006	ENSG00000100345	OMIM:155100
